product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep,source,transaction_id,product_name,units_sold,total_revenue
1010.0,2023-12-25,David,South,2418.61,30.0,Food,3289.01,3508.1400000000003,New,0.17,Bank Transfer,Retail,South-David,POS,,,,
1073.0,2023-12-06,Alice,North,2273.58,31.0,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,POS,,,,
1024.0,2023-03-06,Alice,South,9602.64,35.0,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,POS,,,,
1064.0,2023-06-26,Alice,North,6201.37,21.0,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,POS,,,,
1099.0,2023-01-03,Bob,East,5613.1,31.0,Furniture,4632.85,4711.700000000001,New,0.21,Cash,Retail,East-Bob,POS,,,,
1049.0,2023-05-22,Bob,East,4216.17,19.0,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,POS,,,,
1099.0,2023-06-07,Charlie,East,4346.55,31.0,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,POS,,,,
1036.0,2023-11-20,Alice,East,5454.96,32.0,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,POS,,,,
1082.0,2023-05-26,David,South,6994.66,2.0,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,POS,,,,
1096.0,2023-10-20,David,South,7051.25,10.0,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,POS,,,,
1024.0,2023-06-02,Alice,West,1799.77,2.0,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,POS,,,,
1023.0,2023-07-12,Alice,North,5051.12,2.0,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,POS,,,,
1062.0,2023-03-14,Alice,East,4178.39,24.0,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,POS,,,,
1096.0,2023-11-01,Bob,South,8718.22,17.0,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,POS,,,,
1037.0,2023-12-10,Bob,North,6351.05,32.0,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,POS,,,,
1012.0,2023-05-20,Bob,North,5371.79,16.0,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,POS,,,,
1055.0,2023-07-06,Eve,South,1242.41,16.0,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,POS,,,,
1013.0,2023-10-20,David,East,6095.82,46.0,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,POS,,,,
1023.0,2023-03-02,David,West,1260.32,39.0,Food,4450.61,4663.339999999999,New,0.24,Cash,Retail,West-David,POS,,,,
1089.0,2023-07-17,Charlie,North,3438.35,31.0,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,POS,,,,
1099.0,2023-10-22,Bob,West,1514.14,43.0,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,POS,,,,
1030.0,2023-11-15,Eve,East,6951.53,24.0,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,POS,,,,
1017.0,2023-10-29,Eve,East,2141.9,1.0,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,POS,,,,
1062.0,2023-12-10,David,West,3979.41,11.0,Electronics,1190.08,1292.9399999999998,Returning,0.13,Cash,Retail,West-David,POS,,,,
1084.0,2023-01-11,Bob,East,8967.18,21.0,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,POS,,,,
1089.0,2023-03-03,Charlie,North,2122.73,4.0,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,POS,,,,
1086.0,2023-11-29,Bob,West,5127.27,7.0,Food,737.9,1182.0,New,0.23,Credit Card,Retail,West-Bob,POS,,,,
1013.0,2023-08-14,Alice,East,4250.79,26.0,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,POS,,,,
1059.0,2023-06-02,Bob,West,279.43,47.0,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,POS,,,,
1019.0,2023-07-18,Alice,North,7948.31,12.0,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,POS,,,,
1049.0,2023-02-21,Alice,East,783.55,31.0,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,POS,,,,
1100.0,2023-09-17,Charlie,North,4795.12,17.0,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,POS,,,,
1012.0,2023-02-28,David,East,5650.72,33.0,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,POS,,,,
1061.0,2023-03-13,Bob,South,6321.42,11.0,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,POS,,,,
1019.0,2023-05-28,Alice,East,6917.45,28.0,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,POS,,,,
1076.0,2023-12-15,Bob,West,2607.4,32.0,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,POS,,,,
1009.0,2023-03-04,David,East,198.79,1.0,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,POS,,,,
1071.0,2023-11-06,David,North,7262.09,47.0,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,POS,,,,
1028.0,2023-08-31,Eve,North,5403.0,28.0,Furniture,2055.28,2449.6400000000003,New,0.19,Credit Card,Online,North-Eve,POS,,,,
1078.0,2024-01-01,David,East,8377.57,42.0,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David,POS,,,,
1095.0,2023-11-26,Charlie,West,8231.74,7.0,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,West-Charlie,POS,,,,
1052.0,2023-04-17,Alice,South,8448.93,2.0,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,POS,,,,
1083.0,2023-08-14,Eve,West,4902.44,42.0,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,POS,,,,
1016.0,2023-11-09,Charlie,South,3402.92,24.0,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie,POS,,,,
1069.0,2023-08-06,Bob,North,7936.43,4.0,Electronics,2485.86,2532.8700000000003,New,0.01,Credit Card,Online,North-Bob,POS,,,,
1099.0,2023-08-29,Alice,West,4567.81,44.0,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,POS,,,,
1012.0,2023-09-16,David,South,1916.08,19.0,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,POS,,,,
1025.0,2023-09-19,Alice,East,8564.24,26.0,Electronics,2007.32,2202.87,Returning,0.11,Cash,Online,East-Alice,POS,,,,
1052.0,2023-01-05,Bob,North,8837.34,11.0,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,North-Bob,POS,,,,
1085.0,2023-09-18,Eve,East,4716.47,40.0,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,East-Eve,POS,,,,
1100.0,2023-02-23,Eve,North,849.43,43.0,Furniture,2116.09,2472.98,New,0.01,Credit Card,Retail,North-Eve,POS,,,,
1053.0,2023-02-16,Eve,West,3939.48,11.0,Furniture,1582.86,1942.55,New,0.17,Credit Card,Retail,West-Eve,POS,,,,
1023.0,2023-08-03,David,West,8055.02,45.0,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,West-David,POS,,,,
1016.0,2023-06-26,Charlie,North,9027.56,3.0,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,North-Charlie,POS,,,,
1057.0,2023-01-09,Charlie,North,2114.38,12.0,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie,POS,,,,
1039.0,2023-04-09,Alice,North,763.04,3.0,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice,POS,,,,
1053.0,2023-01-20,David,West,8785.77,42.0,Furniture,2443.57,2943.3100000000004,New,0.29,Cash,Online,West-David,POS,,,,
1042.0,2023-08-29,Eve,South,3955.11,27.0,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,South-Eve,POS,,,,
1058.0,2023-03-02,Eve,East,5463.43,49.0,Furniture,1307.22,1528.4,Returning,0.24,Cash,Retail,East-Eve,POS,,,,
1039.0,2023-06-27,Bob,East,9683.85,2.0,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,East-Bob,POS,,,,
1014.0,2023-12-04,Bob,West,758.99,49.0,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,West-Bob,POS,,,,
1095.0,2023-03-03,Eve,East,6518.35,16.0,Electronics,3591.05,3625.35,Returning,0.05,Credit Card,Retail,East-Eve,POS,,,,
1005.0,2023-05-25,Eve,North,833.64,2.0,Clothing,1392.15,1448.5400000000002,Returning,0.02,Bank Transfer,Retail,North-Eve,POS,,,,
1035.0,2023-08-04,David,South,3817.14,30.0,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,South-David,POS,,,,
1087.0,2023-01-03,Charlie,East,8057.76,20.0,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,East-Charlie,POS,,,,
1093.0,2023-06-09,Bob,South,4391.38,38.0,Food,86.59,390.89,Returning,0.25,Credit Card,Online,South-Bob,POS,,,,
1075.0,2023-08-15,Charlie,North,9972.11,28.0,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,North-Charlie,POS,,,,
1018.0,2023-09-26,David,East,5634.69,25.0,Furniture,739.63,1103.03,New,0.26,Bank Transfer,Retail,East-David,POS,,,,
1076.0,2023-04-30,Eve,West,3279.51,32.0,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,West-Eve,POS,,,,
1009.0,2023-03-30,Charlie,South,2279.1,10.0,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,South-Charlie,POS,,,,
1074.0,2023-11-25,Eve,North,3570.15,42.0,Furniture,2120.81,2611.94,Returning,0.23,Cash,Online,North-Eve,POS,,,,
1058.0,2023-03-09,Eve,South,3788.08,40.0,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,South-Eve,POS,,,,
1017.0,2023-12-23,Alice,East,780.27,33.0,Food,1551.25,1994.01,Returning,0.08,Cash,Online,East-Alice,POS,,,,
1007.0,2023-04-08,Charlie,East,3758.78,13.0,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie,POS,,,,
1046.0,2023-09-24,Charlie,West,4695.96,41.0,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,West-Charlie,POS,,,,
1013.0,2023-04-15,Eve,North,7255.1,42.0,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve,POS,,,,
1040.0,2023-11-19,David,North,6601.62,47.0,Electronics,2189.54,2617.0,New,0.01,Bank Transfer,Online,North-David,POS,,,,
1042.0,2023-05-03,Alice,West,7116.78,37.0,Furniture,502.86,687.6,Returning,0.21,Cash,Online,West-Alice,POS,,,,
1009.0,2023-01-29,Eve,West,182.8,16.0,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,West-Eve,POS,,,,
1050.0,2023-05-17,Bob,North,2254.91,45.0,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob,POS,,,,
1027.0,2023-07-14,Bob,South,6650.67,22.0,Food,3240.2,3606.09,New,0.07,Cash,Online,South-Bob,POS,,,,
1066.0,2023-08-14,Alice,South,4891.49,20.0,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,South-Alice,POS,,,,
1005.0,2023-11-28,David,West,152.6,43.0,Furniture,1200.4,1430.45,New,0.08,Bank Transfer,Retail,West-David,POS,,,,
1029.0,2023-06-19,Eve,South,8064.5,27.0,Food,3196.38,3596.6400000000003,New,0.01,Cash,Retail,South-Eve,POS,,,,
1037.0,2023-01-09,Charlie,North,7750.81,41.0,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,North-Charlie,POS,,,,
1038.0,2023-02-09,Alice,East,5529.35,16.0,Furniture,3899.7,4228.18,New,0.27,Cash,Retail,East-Alice,POS,,,,
1083.0,2023-01-25,David,East,757.99,34.0,Clothing,1167.91,1547.2600000000002,New,0.11,Bank Transfer,Online,East-David,POS,,,,
1008.0,2023-09-18,Charlie,South,7688.5,32.0,Food,921.32,1236.1,New,0.12,Credit Card,Online,South-Charlie,POS,,,,
1065.0,2023-08-14,Bob,West,5878.76,26.0,Clothing,4337.85,4612.490000000001,Returning,0.01,Cash,Retail,West-Bob,POS,,,,
1086.0,2023-05-04,Bob,West,7841.4,25.0,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,West-Bob,POS,,,,
1017.0,2023-02-07,Charlie,West,7542.3,2.0,Food,728.41,1094.92,New,0.24,Cash,Retail,West-Charlie,POS,,,,
1071.0,2023-11-24,Alice,West,8049.72,12.0,Food,4317.95,4636.59,New,0.18,Credit Card,Retail,West-Alice,POS,,,,
1089.0,2023-09-08,Bob,West,5228.28,40.0,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,West-Bob,POS,,,,
1045.0,2023-06-25,Eve,South,1489.21,9.0,Clothing,4920.34,5129.1900000000005,Returning,0.13,Credit Card,Online,South-Eve,POS,,,,
1004.0,2023-03-31,Charlie,East,6744.46,12.0,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,East-Charlie,POS,,,,
1036.0,2023-02-06,Charlie,East,6242.69,26.0,Electronics,4266.36,4331.429999999999,Returning,0.14,Credit Card,Retail,East-Charlie,POS,,,,
1070.0,2023-11-12,Bob,South,7448.31,9.0,Electronics,310.24,451.81,Returning,0.1,Cash,Retail,South-Bob,POS,,,,
1031.0,2023-06-25,Alice,West,1781.82,10.0,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice,POS,,,,
1019.0,2023-10-11,Eve,South,2030.25,32.0,Electronics,2866.47,3286.47,New,0.09,Credit Card,Online,South-Eve,POS,,,,
1061.0,2023-03-22,Alice,East,8915.05,34.0,Clothing,2680.82,2771.02,New,0.2,Bank Transfer,Online,East-Alice,POS,,,,
1054.0,2023-04-24,David,North,7524.78,48.0,Food,2316.92,2462.63,New,0.04,Credit Card,Online,North-David,POS,,,,
1039.0,2023-02-09,David,South,9091.46,20.0,Food,2014.11,2056.35,Returning,0.21,Bank Transfer,Retail,South-David,POS,,,,
1091.0,2023-10-28,Bob,West,7611.28,39.0,Furniture,2184.49,2540.42,Returning,0.27,Bank Transfer,Online,West-Bob,POS,,,,
1074.0,2023-08-12,Bob,East,6011.84,2.0,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,East-Bob,POS,,,,
1090.0,2023-11-14,Bob,East,6575.91,1.0,Clothing,60.28,260.73,Returning,0.17,Cash,Online,East-Bob,POS,,,,
1019.0,2023-12-15,David,East,8902.37,36.0,Clothing,1340.51,1567.92,New,0.29,Cash,Online,East-David,POS,,,,
1039.0,2023-04-25,Alice,East,5830.19,24.0,Clothing,2615.48,3062.2200000000003,New,0.19,Bank Transfer,Retail,East-Alice,POS,,,,
1067.0,2023-07-05,Alice,West,6360.67,27.0,Furniture,3624.97,3836.52,New,0.08,Cash,Online,West-Alice,POS,,,,
1045.0,2023-11-19,Bob,North,1649.12,2.0,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,North-Bob,POS,,,,
1013.0,2023-02-25,Eve,East,4791.82,31.0,Food,2757.06,3023.97,Returning,0.21,Cash,Online,East-Eve,POS,,,,
1092.0,2023-02-09,Alice,South,7192.33,14.0,Clothing,3586.58,4068.43,New,0.22,Credit Card,Online,South-Alice,POS,,,,
1058.0,2023-12-20,David,North,2782.33,2.0,Clothing,2250.91,2558.68,New,0.09,Credit Card,Retail,North-David,POS,,,,
1020.0,2023-02-09,Charlie,East,2102.32,29.0,Electronics,184.05,675.9100000000001,Returning,0.1,Cash,Retail,East-Charlie,POS,,,,
1092.0,2023-12-13,Charlie,North,3206.89,15.0,Clothing,2273.88,2696.02,New,0.3,Cash,Online,North-Charlie,POS,,,,
1072.0,2023-08-25,Charlie,South,2490.86,12.0,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,South-Charlie,POS,,,,
1061.0,2023-10-16,Eve,East,2227.64,37.0,Furniture,4651.77,4984.39,Returning,0.12,Cash,Retail,East-Eve,POS,,,,
1039.0,2023-09-19,Bob,South,4306.02,28.0,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,South-Bob,POS,,,,
1001.0,2023-08-04,David,West,9087.6,20.0,Food,3279.76,3563.9700000000003,Returning,0.25,Cash,Retail,West-David,POS,,,,
1003.0,2023-05-27,Eve,East,5119.89,39.0,Clothing,310.96,457.84,New,0.03,Credit Card,Online,East-Eve,POS,,,,
1077.0,2023-12-02,David,East,1960.41,24.0,Electronics,2258.54,2439.49,Returning,0.2,Credit Card,Retail,East-David,POS,,,,
1092.0,2023-06-17,David,East,862.02,21.0,Clothing,2792.2,3254.55,New,0.02,Credit Card,Retail,East-David,POS,,,,
1062.0,2023-04-02,Bob,East,6991.95,10.0,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,East-Bob,POS,,,,
1063.0,2023-12-19,Charlie,West,3889.71,46.0,Furniture,2302.62,2740.93,Returning,0.25,Bank Transfer,Online,West-Charlie,POS,,,,
1025.0,2023-02-28,Bob,East,8236.13,14.0,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,East-Bob,POS,,,,
1056.0,2023-02-28,Eve,North,6629.16,37.0,Electronics,1555.41,1609.94,Returning,0.16,Credit Card,Online,North-Eve,POS,,,,
1033.0,2023-10-31,Eve,East,7982.79,18.0,Furniture,3124.48,3553.27,Returning,0.12,Cash,Retail,East-Eve,POS,,,,
1038.0,2023-06-18,Eve,West,2792.27,24.0,Clothing,1543.91,1862.88,New,0.09,Bank Transfer,Online,West-Eve,POS,,,,
1006.0,2023-09-26,Bob,East,6954.35,14.0,Food,4503.73,4879.879999999999,New,0.24,Bank Transfer,Retail,East-Bob,POS,,,,
1058.0,2023-12-29,David,North,2714.21,34.0,Electronics,3160.61,3273.2200000000003,Returning,0.08,Credit Card,Retail,North-David,POS,,,,
1044.0,2023-02-14,David,West,9396.78,12.0,Electronics,2221.31,2494.48,Returning,0.22,Bank Transfer,Online,West-David,POS,,,,
1045.0,2023-12-11,Alice,West,6400.11,22.0,Clothing,241.85,613.09,Returning,0.06,Cash,Online,West-Alice,POS,,,,
1032.0,2023-06-30,Eve,North,3312.67,6.0,Clothing,2522.76,2840.1400000000003,Returning,0.07,Credit Card,Retail,North-Eve,POS,,,,
1045.0,2023-06-19,David,North,2768.17,36.0,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,North-David,POS,,,,
1061.0,2023-12-22,Alice,North,1990.17,45.0,Clothing,1364.51,1844.8,Returning,0.18,Cash,Online,North-Alice,POS,,,,
1047.0,2023-07-10,David,North,6976.95,36.0,Food,4043.53,4384.85,New,0.14,Cash,Online,North-David,POS,,,,
1021.0,2023-06-04,Eve,North,2265.28,22.0,Electronics,1296.44,1751.24,New,0.22,Cash,Online,North-Eve,POS,,,,
1080.0,2023-07-07,Charlie,West,5993.5,14.0,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,West-Charlie,POS,,,,
1085.0,2023-01-07,Eve,West,2719.89,16.0,Food,472.08,842.46,New,0.0,Cash,Retail,West-Eve,POS,,,,
1075.0,2023-05-13,Bob,East,6653.49,36.0,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,East-Bob,POS,,,,
1036.0,2023-08-23,David,East,8167.9,25.0,Food,2520.97,2707.11,New,0.25,Cash,Retail,East-David,POS,,,,
1099.0,2023-02-14,David,South,7802.45,32.0,Clothing,1517.86,1948.46,New,0.02,Credit Card,Online,South-David,POS,,,,
1019.0,2023-11-10,Bob,East,7632.43,33.0,Furniture,1362.31,1486.29,Returning,0.18,Credit Card,Retail,East-Bob,POS,,,,
1020.0,2023-09-06,Bob,East,1958.45,45.0,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,East-Bob,POS,,,,
1057.0,2023-01-31,Charlie,North,975.01,36.0,Food,4995.3,5165.09,Returning,0.24,Cash,Online,North-Charlie,POS,,,,
1018.0,2023-01-23,David,North,7019.59,20.0,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,North-David,POS,,,,
1047.0,2023-06-09,David,East,3746.64,18.0,Clothing,560.92,1024.31,Returning,0.26,Cash,Online,East-David,POS,,,,
1049.0,2023-12-29,Charlie,South,4380.23,38.0,Food,2945.92,3381.2200000000003,Returning,0.23,Cash,Retail,South-Charlie,POS,,,,
1014.0,2023-06-07,Alice,North,408.38,3.0,Electronics,2468.29,2723.13,Returning,0.08,Cash,Retail,North-Alice,POS,,,,
1015.0,2023-02-08,Charlie,East,2669.81,23.0,Electronics,2644.77,2684.83,New,0.24,Cash,Online,East-Charlie,POS,,,,
1031.0,2023-03-23,Eve,East,433.4,32.0,Clothing,3351.33,3711.47,New,0.16,Cash,Retail,East-Eve,POS,,,,
1001.0,2023-12-22,David,West,8803.94,45.0,Clothing,1372.36,1687.83,New,0.02,Credit Card,Online,West-David,POS,,,,
1054.0,2023-09-15,Bob,South,2509.63,16.0,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,South-Bob,POS,,,,
1003.0,2023-07-25,Eve,West,5617.64,5.0,Food,2206.58,2490.47,New,0.28,Cash,Online,West-Eve,POS,,,,
1016.0,2023-03-18,David,South,485.9,4.0,Food,688.98,863.8100000000001,New,0.27,Credit Card,Retail,South-David,POS,,,,
1087.0,2023-01-12,Charlie,North,6701.79,21.0,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,North-Charlie,POS,,,,
1057.0,2023-10-22,Eve,South,3297.97,40.0,Clothing,3233.37,3723.21,New,0.22,Bank Transfer,Retail,South-Eve,POS,,,,
1075.0,2023-08-12,David,East,8989.4,14.0,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,East-David,POS,,,,
1012.0,2023-01-13,Alice,East,8892.37,39.0,Furniture,3126.52,3465.79,New,0.08,Cash,Online,East-Alice,POS,,,,
1074.0,2023-02-15,Alice,South,3320.38,31.0,Furniture,1138.32,1266.25,Returning,0.14,Cash,Retail,South-Alice,POS,,,,
1096.0,2023-06-04,Bob,South,9019.51,14.0,Furniture,2251.95,2626.32,Returning,0.21,Credit Card,Online,South-Bob,POS,,,,
1016.0,2023-04-23,David,South,9961.96,6.0,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,South-David,POS,,,,
1072.0,2023-08-21,Alice,West,8271.62,12.0,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice,POS,,,,
1076.0,2023-01-17,Charlie,South,8464.23,16.0,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie,POS,,,,
1024.0,2023-12-26,David,North,2565.19,17.0,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,North-David,POS,,,,
1028.0,2023-08-11,Charlie,West,5809.35,45.0,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie,POS,,,,
1008.0,2023-12-20,Charlie,West,765.83,23.0,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,West-Charlie,POS,,,,
1092.0,2023-07-07,Alice,South,1039.69,14.0,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice,POS,,,,
1036.0,2023-12-10,David,North,9989.04,7.0,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,North-David,POS,,,,
1090.0,2023-12-31,Eve,West,3333.73,46.0,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,West-Eve,POS,,,,
1008.0,2023-06-12,Alice,East,7507.02,32.0,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,East-Alice,POS,,,,
1058.0,2023-11-22,Alice,West,8085.98,15.0,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,West-Alice,POS,,,,
1060.0,2023-03-15,David,South,8594.43,44.0,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,South-David,POS,,,,
1050.0,2023-08-21,David,North,9976.52,17.0,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David,POS,,,,
1028.0,2023-08-12,Charlie,South,2490.82,41.0,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie,POS,,,,
1092.0,2023-11-15,David,East,499.47,47.0,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,East-David,POS,,,,
1041.0,2023-03-01,Charlie,East,4170.8,44.0,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,East-Charlie,POS,,,,
1100.0,2023-12-01,Alice,East,1387.8,34.0,Furniture,4991.09,5402.28,Returning,0.0,Cash,Retail,East-Alice,POS,,,,
1064.0,2023-08-10,Bob,South,322.02,5.0,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob,POS,,,,
1027.0,2023-02-06,Eve,West,3668.23,45.0,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,West-Eve,POS,,,,
1063.0,2023-10-05,Alice,South,7859.01,27.0,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,South-Alice,POS,,,,
1017.0,2023-07-15,David,North,5705.19,23.0,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David,POS,,,,
1073.0,2023-12-18,Eve,West,3196.5,40.0,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve,POS,,,,
1033.0,2023-08-30,Bob,East,6577.99,14.0,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob,POS,,,,
1084.0,2023-11-20,Bob,South,2396.98,15.0,Furniture,3420.72,3513.74,New,0.02,Cash,Online,South-Bob,POS,,,,
1077.0,2023-08-07,Charlie,East,242.38,43.0,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie,POS,,,,
1092.0,2023-07-11,Eve,East,7667.1,33.0,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve,POS,,,,
1029.0,2023-01-17,Charlie,North,6275.06,31.0,Electronics,2719.0,3133.55,Returning,0.17,Bank Transfer,Retail,North-Charlie,POS,,,,
1013.0,2023-01-12,Alice,West,7646.8,35.0,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,West-Alice,POS,,,,
1046.0,2023-07-12,Eve,North,485.49,17.0,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,North-Eve,POS,,,,
1035.0,2023-01-22,Alice,North,8387.48,28.0,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,North-Alice,POS,,,,
1006.0,2023-04-30,Charlie,North,6233.31,19.0,Clothing,2962.41,3218.9,New,0.29,Cash,Retail,North-Charlie,POS,,,,
1082.0,2023-07-29,Eve,East,5677.61,46.0,Food,1102.69,1437.12,New,0.11,Credit Card,Online,East-Eve,POS,,,,
1069.0,2023-11-02,Charlie,North,6283.68,23.0,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,North-Charlie,POS,,,,
1047.0,2023-09-27,Eve,North,8657.89,32.0,Electronics,367.98,806.1400000000001,Returning,0.22,Credit Card,Retail,North-Eve,POS,,,,
1025.0,2023-07-11,Charlie,West,5910.67,40.0,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,West-Charlie,POS,,,,
1066.0,2023-06-24,Bob,West,5851.41,13.0,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,West-Bob,POS,,,,
1010.0,2023-10-12,Charlie,North,9907.72,20.0,Furniture,4298.74,4475.19,Returning,0.16,Cash,Online,North-Charlie,POS,,,,
